order_id,user_id,item_sequence,timestamp
ORD01228,U0004,I0509|I0501|I0504|I0506,2024-02-04 14:14:19
ORD01229,U0295,I0270|I0273|I0277,2024-10-19 13:44:12
ORD01230,U0085,I0021|I0025,2024-09-16 10:11:25
ORD01231,U0081,I0220|I0227,2024-11-17 09:08:05
ORD01232,U0152,I0471|I0473|I0478,2024-02-22 03:46:15
ORD01233,U0105,I0376|I0367|I0377,2024-09-24 06:57:08
ORD01234,U0082,I0484|I0489,2024-01-14 14:43:50
ORD01235,U0216,I0096|I0100|I0103,2024-02-29 12:27:28
ORD01236,U0118,I0160|I0163,2024-12-10 13:53:12
ORD01237,U0273,I0577|I0583|I0585,2024-08-25 20:28:18
ORD01238,U0143,I0318|I0322,2024-03-17 12:24:56
ORD01239,U0275,I0472|I0481,2024-11-05 18:57:00
ORD01240,U0028,I0223|I0227,2024-08-05 13:58:57
ORD01241,U0298,I0126|I0132|I0133,2024-11-06 08:58:15
ORD01242,U0026,I0517|I0518|I0527,2024-07-28 15:21:15
ORD01243,U0269,I0546|I0550|I0554,2024-02-22 19:02:20
ORD01244,U0219,I0499|I0503|I0511,2024-09-28 17:33:35
ORD01245,U0076,I0638|I0629|I0634,2024-10-13 19:29:43
ORD01246,U0085,I0267|I0271|I0271|I0276,2024-10-29 02:42:12
ORD01247,U0013,I0018|I0024|I0027,2024-08-15 07:44:46
ORD01248,U0098,I0494|I0486,2024-10-31 20:41:39
ORD01249,U0191,I0060|I0049|I0055|I0058,2024-05-27 18:50:21
ORD01250,U0259,I0299|I0287|I0291|I0297,2024-11-11 08:42:37
ORD01251,U0296,I0556|I0548|I0552,2024-02-28 08:48:54
ORD01252,U0148,I0525|I0515|I0528,2024-07-01 04:27:33
ORD01253,U0240,I0017|I0022|I0027,2024-04-11 20:24:19
ORD01254,U0177,I0337|I0340|I0344,2024-02-28 12:36:55
ORD01255,U0063,I0246|I0238|I0242,2024-05-04 12:03:21
ORD01256,U0188,I0314|I0302|I0309|I0312,2024-01-16 17:03:39
ORD01257,U0209,I0208|I0211|I0214,2024-06-27 17:50:52
ORD01258,U0009,I0637|I0626|I0630|I0634,2024-04-14 19:59:35
ORD01259,U0063,I0399|I0400,2024-12-11 15:33:42
ORD01260,U0003,I0262|I0251|I0264,2024-07-12 20:15:53
ORD01261,U0265,I0189|I0193,2024-06-04 10:09:18
ORD01262,U0034,I0144|I0150,2024-04-24 18:33:27
ORD01263,U0293,I0313|I0302|I0310,2024-12-07 13:45:54
ORD01264,U0067,I0368|I0373,2024-03-24 07:49:11
ORD01265,U0129,I0091|I0082|I0089,2024-09-02 12:22:23
ORD01266,U0192,I0286|I0292|I0301,2024-11-02 09:43:05
ORD01267,U0189,I0345|I0335|I0342,2024-12-02 21:01:48
ORD01268,U0044,I0486|I0489,2024-12-01 10:36:39
ORD01269,U0272,I0513|I0527,2024-10-10 07:15:50
ORD01270,U0285,I0526|I0515|I0524,2024-02-22 13:53:11
ORD01271,U0032,I0333|I0340|I0342,2024-03-20 21:13:54
ORD01272,U0182,I0201|I0192|I0195|I0199,2024-02-17 12:14:14
ORD01273,U0073,I0099|I0101|I0105,2024-06-30 18:50:45
ORD01274,U0064,I0545|I0549|I0554,2024-02-05 17:12:02
ORD01275,U0253,I0206|I0209|I0212,2024-12-08 12:02:12
ORD01276,U0040,I0083|I0094,2024-10-21 22:24:05
ORD01277,U0049,I0480|I0472,2024-10-06 20:57:09
ORD01278,U0005,I0002|I0015,2024-11-10 03:06:08
ORD01279,U0172,I0412|I0421|I0424,2024-12-24 01:44:50
ORD01280,U0194,I0346|I0335|I0344,2024-04-20 19:38:07
ORD01281,U0062,I0415|I0431,2024-03-23 12:39:41
ORD01282,U0178,I0125|I0131|I0138,2024-11-09 07:33:35
ORD01283,U0295,I0288|I0292|I0295,2024-06-03 14:21:41
ORD01284,U0014,I0598|I0600|I0603,2024-11-12 18:13:04
ORD01285,U0259,I0143|I0146|I0149,2024-05-11 13:05:33
ORD01286,U0131,I0035|I0041,2024-07-20 15:47:15
ORD01287,U0022,I0376|I0365|I0378,2024-12-29 12:27:09
ORD01288,U0024,I0529|I0539,2024-02-20 13:54:36
ORD01289,U0010,I0044|I0037,2024-12-09 08:24:49
ORD01290,U0204,I0610|I0616|I0618,2024-09-22 13:20:22
ORD01291,U0109,I0106|I0097,2024-12-14 12:03:48
ORD01292,U0221,I0526|I0517|I0527,2024-07-07 17:31:35
ORD01293,U0218,I0570|I0563|I0572,2024-07-22 19:18:15
ORD01294,U0021,I0114|I0115|I0120,2024-06-22 19:21:59
ORD01295,U0153,I0247|I0238|I0244,2024-12-13 14:26:10
ORD01296,U0024,I0206|I0211|I0214,2024-02-18 05:42:30
ORD01297,U0190,I0453|I0463,2024-11-15 04:23:22
ORD01298,U0290,I0597|I0604,2024-08-10 08:01:59
ORD01299,U0232,I0261|I0253|I0264,2024-10-24 17:51:43
ORD01300,U0193,I0290|I0294|I0300,2024-12-11 14:09:29
ORD01301,U0275,I0375|I0365|I0378,2024-08-07 07:01:58
ORD01302,U0257,I0313|I0303|I0315,2024-02-12 08:49:26
ORD01303,U0115,I0299|I0289|I0291|I0296,2024-08-29 18:35:27
ORD01304,U0243,I0140|I0146,2024-10-23 13:57:13
ORD01305,U0016,I0454|I0459|I0463,2024-10-08 09:38:33
ORD01306,U0113,I0321|I0327,2024-09-09 09:33:22
ORD01307,U0071,I0571|I0559|I0565|I0568,2024-12-10 18:09:27
ORD01308,U0290,I0637|I0629|I0634,2024-06-06 16:22:48
ORD01309,U0279,I0152|I0140|I0150,2024-05-28 16:22:31
ORD01310,U0209,I0065|I0077,2024-08-06 13:27:00
ORD01311,U0051,I0153|I0142|I0147|I0149,2024-12-24 19:16:56
ORD01312,U0099,I0266|I0272,2024-08-16 19:19:00
ORD01313,U0261,I0279|I0265|I0283,2024-07-04 19:00:21
ORD01314,U0004,I0526|I0516|I0522,2024-01-22 07:48:37
ORD01315,U0199,I0513|I0519|I0524,2024-05-10 19:52:38
ORD01316,U0014,I0061|I0052,2024-01-22 17:17:46
ORD01317,U0042,I0298|I0288|I0300,2024-06-24 12:11:31
ORD01318,U0268,I0191|I0196|I0202,2024-01-20 18:14:20
ORD01319,U0144,I0268|I0274|I0277,2024-08-20 10:10:12
ORD01320,U0030,I0456|I0459|I0466,2024-08-19 08:01:50
ORD01321,U0285,I0082|I0090,2024-08-30 19:59:15
ORD01322,U0197,I0052|I0053|I0055|I0057,2024-06-03 21:43:27
ORD01323,U0274,I0251|I0255|I0258,2024-06-25 09:59:30
ORD01324,U0068,I0318|I0323,2024-05-13 21:25:12
ORD01325,U0056,I0479|I0471|I0476,2024-03-20 20:57:54
ORD01326,U0085,I0096|I0100|I0104,2024-02-13 09:27:41
ORD01327,U0122,I0515|I0519|I0521|I0523,2024-07-31 16:22:24
ORD01328,U0193,I0113|I0115|I0120,2024-07-30 11:16:40
ORD01329,U0026,I0158|I0161|I0170,2024-12-01 12:32:30
ORD01330,U0023,I0107|I0095|I0103,2024-06-24 09:16:33
ORD01331,U0053,I0406|I0396|I0404,2024-10-14 19:42:30
ORD01332,U0263,I0156|I0170,2024-11-19 08:05:02
ORD01333,U0252,I0606|I0595|I0605,2024-03-16 10:59:57
ORD01334,U0215,I0169|I0159|I0171,2024-03-31 19:55:30
ORD01335,U0119,I0544|I0551|I0552,2024-07-30 18:20:48
ORD01336,U0210,I0021|I0023,2024-10-13 02:50:46
ORD01337,U0279,I0446|I0435|I0444,2024-09-28 06:55:45
ORD01338,U0255,I0238|I0248,2024-11-30 19:23:22
ORD01339,U0002,I0390|I0380|I0387,2024-03-27 17:20:32
ORD01340,U0082,I0081|I0084|I0086|I0090,2024-06-22 21:43:24
ORD01341,U0136,I0408|I0395|I0409,2024-01-29 23:08:34
ORD01342,U0168,I0577|I0584,2024-01-16 15:34:32
ORD01343,U0138,I0247|I0238|I0243,2024-10-31 15:01:41
ORD01344,U0082,I0125|I0131|I0138,2024-08-23 18:14:39
ORD01345,U0278,I0436|I0440|I0442|I0444,2024-09-08 08:56:09
ORD01346,U0173,I0637|I0625|I0635,2024-05-14 13:34:04
ORD01347,U0260,I0479|I0471,2024-02-05 12:11:10
ORD01348,U0121,I0556|I0547|I0552,2024-07-28 19:42:41
ORD01349,U0096,I0020|I0032,2024-05-27 19:39:06
ORD01350,U0033,I0480|I0471|I0478,2024-02-28 20:36:42
ORD01351,U0224,I0525|I0514|I0523,2024-07-19 16:31:28
ORD01352,U0020,I0548|I0549,2024-06-03 17:43:43
ORD01353,U0122,I0366|I0369|I0374,2024-12-13 20:48:51
ORD01354,U0200,I0381|I0389,2024-06-26 16:01:03
ORD01355,U0064,I0160|I0162,2024-10-29 18:54:07
ORD01356,U0192,I0269|I0274,2024-06-27 16:12:10
ORD01357,U0072,I0361|I0350|I0356|I0357,2024-09-03 22:43:59
ORD01358,U0273,I0577|I0581|I0592,2024-07-31 22:59:09
ORD01359,U0294,I0096|I0101,2024-01-31 18:58:25
ORD01360,U0168,I0185|I0175|I0181,2024-12-20 21:24:02
ORD01361,U0086,I0578|I0581|I0587,2024-03-27 12:38:38
ORD01362,U0190,I0099|I0100|I0105,2024-10-02 12:23:52
ORD01363,U0014,I0510|I0502|I0507,2024-01-07 17:48:16
ORD01364,U0250,I0298|I0286|I0292|I0296,2024-08-31 17:56:29
ORD01365,U0263,I0574|I0583|I0587,2024-07-07 08:12:43
ORD01366,U0268,I0346|I0333|I0347,2024-11-21 12:25:19
ORD01367,U0158,I0082|I0084,2024-05-06 19:12:48
ORD01368,U0055,I0206|I0214,2024-12-10 09:26:24
ORD01369,U0244,I0532|I0535|I0538,2024-01-18 01:39:50
ORD01370,U0137,I0140|I0149,2024-10-25 19:02:38
ORD01371,U0182,I0184|I0176|I0183,2024-07-02 15:38:58
ORD01372,U0068,I0485|I0488|I0491,2024-11-24 14:35:42
ORD01373,U0179,I0396|I0401|I0405,2024-11-10 21:49:19
ORD01374,U0220,I0413|I0421|I0424,2024-06-10 19:28:31
ORD01375,U0276,I0454|I0458,2024-07-10 18:32:26
ORD01376,U0173,I0281|I0270|I0278,2024-06-12 22:50:43
ORD01377,U0163,I0629|I0631,2024-04-28 22:58:04
ORD01378,U0061,I0092|I0081|I0084|I0088,2024-12-28 20:56:28
ORD01379,U0021,I0035|I0039|I0043,2024-03-30 16:56:44
ORD01380,U0119,I0075|I0064,2024-11-06 12:20:43
ORD01381,U0036,I0206|I0210|I0212,2024-07-21 09:40:23
ORD01382,U0218,I0559|I0568,2024-04-27 10:33:38
ORD01383,U0269,I0629|I0633,2024-02-25 14:54:06
ORD01384,U0114,I0449|I0437|I0444,2024-09-06 12:47:05
ORD01385,U0004,I0129|I0132,2024-09-30 08:23:47
ORD01386,U0148,I0215|I0208,2024-03-25 19:11:44
ORD01387,U0279,I0096|I0103,2024-02-19 08:09:31
ORD01388,U0004,I0313|I0305|I0315,2024-12-09 07:15:30
ORD01389,U0213,I0261|I0254|I0259,2024-05-13 02:10:57
ORD01390,U0242,I0406|I0398|I0403,2024-11-01 08:22:12
ORD01391,U0246,I0470|I0475,2024-08-31 10:08:35
ORD01392,U0195,I0140|I0146|I0154,2024-08-28 07:52:38
ORD01393,U0233,I0383|I0384|I0393,2024-06-01 05:55:25
ORD01394,U0094,I0465|I0454,2024-01-25 13:13:11
ORD01395,U0102,I0464|I0457|I0460|I0463,2024-03-13 22:59:45
ORD01396,U0015,I0318|I0323|I0328,2024-06-08 20:06:41
ORD01397,U0219,I0321|I0326,2024-09-05 11:35:52
ORD01398,U0282,I0141|I0146|I0150,2024-05-21 18:15:28
ORD01399,U0296,I0548|I0550|I0553,2024-06-11 07:46:51
ORD01400,U0238,I0501|I0504|I0506,2024-01-08 16:16:55
ORD01401,U0130,I0591|I0578|I0580|I0585,2024-12-12 13:52:51
ORD01402,U0299,I0457|I0458|I0462,2024-01-28 08:21:06
ORD01403,U0127,I0622|I0610|I0618,2024-07-09 18:52:00
ORD01404,U0168,I0136|I0126|I0138,2024-01-11 19:48:33
ORD01405,U0051,I0137|I0125|I0132|I0133,2024-03-08 03:02:33
ORD01406,U0136,I0571|I0563|I0569,2024-07-15 20:28:23
ORD01407,U0179,I0206|I0214,2024-07-18 12:15:43
ORD01408,U0274,I0395|I0409,2024-01-07 10:19:33
ORD01409,U0121,I0392|I0383|I0394,2024-02-12 13:22:07
ORD01410,U0084,I0208|I0209|I0217,2024-10-29 08:36:31
ORD01411,U0086,I0595|I0603,2024-04-27 08:17:48
ORD01412,U0262,I0189|I0193|I0199,2024-06-10 23:05:38
ORD01413,U0108,I0606|I0596|I0604,2024-01-19 17:46:26
ORD01414,U0078,I0110|I0117|I0120,2024-06-27 12:48:26
ORD01415,U0072,I0048|I0053|I0057,2024-05-28 12:08:23
ORD01416,U0093,I0033|I0039|I0041,2024-10-07 12:47:32
ORD01417,U0271,I0454|I0466,2024-01-15 11:12:46
ORD01418,U0221,I0383|I0384,2024-09-13 08:41:20
ORD01419,U0155,I0531|I0534|I0537,2024-02-04 10:50:49
ORD01420,U0286,I0406|I0397|I0409,2024-08-11 18:08:46
ORD01421,U0077,I0611|I0615,2024-11-22 19:12:13
ORD01422,U0188,I0349|I0359,2024-10-12 18:51:39
ORD01423,U0110,I0589|I0579|I0594,2024-07-11 19:49:23
ORD01424,U0050,I0230|I0220,2024-04-16 08:59:28
ORD01425,U0184,I0561|I0565,2024-04-29 19:08:10
ORD01426,U0109,I0017|I0024,2024-10-29 08:09:32
ORD01427,U0247,I0061|I0052|I0057,2024-07-05 09:31:51
ORD01428,U0143,I0052|I0053|I0058,2024-10-06 18:05:00
ORD01429,U0221,I0432|I0441|I0450,2024-02-20 08:18:20
ORD01430,U0272,I0097|I0100,2024-11-17 20:40:12
ORD01431,U0004,I0221|I0227,2024-04-06 06:01:55
ORD01432,U0186,I0408|I0398,2024-05-23 13:50:06
ORD01433,U0158,I0628|I0632|I0635,2024-04-20 13:11:56
ORD01434,U0127,I0261|I0251|I0259,2024-06-28 13:07:00
ORD01435,U0023,I0559|I0566|I0567,2024-01-16 09:51:36
ORD01436,U0212,I0562|I0565|I0568,2024-10-23 21:31:57
ORD01437,U0083,I0446|I0436|I0443,2024-11-11 18:23:18
ORD01438,U0230,I0095|I0102|I0103,2024-05-13 18:29:21
ORD01439,U0044,I0201|I0191|I0197,2024-04-05 05:45:28
ORD01440,U0118,I0333|I0340|I0343,2024-07-25 22:31:40
ORD01441,U0154,I0200|I0188|I0194|I0197,2024-01-07 16:11:20
ORD01442,U0179,I0546|I0550|I0558,2024-09-30 13:16:07
ORD01443,U0255,I0021|I0022|I0026,2024-03-18 23:51:10
ORD01444,U0103,I0622|I0612|I0619,2024-12-11 12:52:47
ORD01445,U0077,I0079|I0085,2024-11-18 08:54:13
ORD01446,U0244,I0019|I0023|I0026,2024-06-14 07:21:23
ORD01447,U0013,I0075|I0067|I0071|I0073,2024-09-15 13:58:14
ORD01448,U0130,I0035|I0040|I0041,2024-07-30 19:35:36
ORD01449,U0035,I0590|I0578|I0580|I0586,2024-04-06 18:45:21
ORD01450,U0034,I0329|I0319|I0322|I0328,2024-04-25 17:38:07
ORD01451,U0255,I0408|I0398|I0402|I0403,2024-09-08 06:29:55
ORD01452,U0225,I0122|I0114|I0117|I0120,2024-04-23 07:58:44
ORD01453,U0196,I0098|I0101|I0103,2024-07-07 13:17:37
ORD01454,U0128,I0221|I0225|I0232,2024-03-22 18:32:38
ORD01455,U0149,I0606|I0599|I0609,2024-11-09 01:45:36
ORD01456,U0136,I0157|I0161|I0170,2024-06-30 05:29:28
ORD01457,U0277,I0159|I0161|I0165,2024-09-13 18:01:30
ORD01458,U0133,I0099|I0100|I0108,2024-05-23 18:48:34
ORD01459,U0293,I0526|I0514|I0527,2024-02-02 22:01:01
ORD01460,U0276,I0526|I0517|I0527,2024-11-12 19:04:21
ORD01461,U0280,I0397|I0402|I0409,2024-03-03 19:28:04
ORD01462,U0183,I0540|I0533|I0538,2024-07-15 12:59:56
ORD01463,U0006,I0544|I0550|I0554,2024-01-19 13:20:56
ORD01464,U0243,I0091|I0080|I0087|I0090,2024-02-03 11:25:02
ORD01465,U0047,I0083|I0094,2024-09-18 19:17:31
ORD01466,U0085,I0614|I0620,2024-02-28 13:48:28
ORD01467,U0201,I0607|I0595,2024-04-13 04:22:25
ORD01468,U0118,I0110|I0117,2024-06-13 07:27:06
ORD01469,U0023,I0499|I0503|I0512,2024-04-20 18:51:00
ORD01470,U0284,I0562|I0565|I0567,2024-10-29 21:37:32
ORD01471,U0204,I0172|I0180,2024-09-29 17:53:01
ORD01472,U0193,I0392|I0381|I0389,2024-06-15 02:28:34
ORD01473,U0262,I0305|I0307|I0310,2024-08-05 12:24:37
ORD01474,U0073,I0158|I0162|I0164|I0166,2024-07-29 15:00:54
ORD01475,U0258,I0589|I0576,2024-07-26 12:44:20
ORD01476,U0257,I0231|I0220|I0233,2024-06-02 13:48:26
ORD01477,U0270,I0464|I0456|I0466,2024-08-30 19:05:32
ORD01478,U0154,I0064|I0071|I0074,2024-04-06 12:48:07
ORD01479,U0084,I0204|I0212,2024-03-23 13:26:29
ORD01480,U0001,I0334|I0338|I0343,2024-05-04 15:06:52
ORD01481,U0206,I0345|I0334|I0340|I0343,2024-10-18 11:09:51
ORD01482,U0135,I0122|I0112|I0123,2024-12-05 08:18:25
ORD01483,U0141,I0029|I0020|I0022|I0026,2024-10-20 18:57:13
ORD01484,U0034,I0531|I0536|I0539,2024-08-10 19:40:00
ORD01485,U0022,I0555|I0547|I0553,2024-11-19 15:06:45
ORD01486,U0140,I0092|I0083|I0088,2024-11-01 09:20:08
ORD01487,U0095,I0407|I0399|I0410,2024-08-27 18:39:59
ORD01488,U0128,I0599|I0602,2024-06-20 11:32:41
ORD01489,U0196,I0574|I0582,2024-05-12 16:20:09
ORD01490,U0026,I0111|I0117|I0120,2024-09-20 08:54:49
ORD01491,U0245,I0367|I0371|I0372,2024-05-16 07:30:24
ORD01492,U0041,I0432|I0443,2024-11-19 16:48:10
ORD01493,U0285,I0397|I0400|I0404,2024-10-02 17:06:58
ORD01494,U0264,I0597|I0602,2024-01-22 12:00:58
ORD01495,U0026,I0030|I0021|I0032,2024-11-09 08:33:30
ORD01496,U0298,I0252|I0256|I0259,2024-09-22 20:50:26
ORD01497,U0286,I0638|I0628|I0634,2024-05-06 19:16:27
ORD01498,U0083,I0014|I0003|I0009|I0011,2024-07-09 19:21:14
ORD01499,U0276,I0029|I0019|I0031,2024-03-15 19:51:58
ORD01500,U0015,I0434|I0440|I0444,2024-12-06 12:08:45
ORD01501,U0095,I0413|I0417,2024-02-12 12:21:56
ORD01502,U0178,I0219|I0233,2024-03-03 20:07:12
ORD01503,U0090,I0143|I0146,2024-12-08 13:42:59
ORD01504,U0243,I0314|I0306|I0310,2024-05-31 02:05:04
ORD01505,U0091,I0265|I0276,2024-05-24 21:54:16
ORD01506,U0258,I0262|I0250|I0258,2024-10-22 21:34:28
ORD01507,U0008,I0107|I0098|I0105,2024-07-11 23:08:34
ORD01508,U0101,I0083|I0086|I0089,2024-12-27 19:00:15
ORD01509,U0140,I0456|I0459|I0461,2024-09-05 19:04:40
ORD01510,U0076,I0110|I0123,2024-07-24 09:47:04
ORD01511,U0246,I0335|I0341|I0344,2024-01-19 13:22:56
ORD01512,U0087,I0368|I0369|I0370|I0372,2024-02-17 18:44:34
ORD01513,U0120,I0515|I0520,2024-11-05 19:17:40
ORD01514,U0025,I0036|I0042,2024-04-28 18:18:42
ORD01515,U0240,I0334|I0342,2024-02-13 08:12:26
ORD01516,U0079,I0457|I0460,2024-10-24 18:31:44
ORD01517,U0044,I0465|I0454|I0461,2024-09-15 11:41:14
ORD01518,U0086,I0499|I0505|I0508,2024-05-27 18:52:40
ORD01519,U0038,I0483|I0490,2024-07-29 06:54:47
ORD01520,U0035,I0621|I0610|I0616|I0619,2024-10-04 17:02:44
ORD01521,U0198,I0611|I0616|I0617|I0620,2024-07-14 19:17:05
ORD01522,U0118,I0335|I0338|I0347,2024-11-29 21:44:02
ORD01523,U0054,I0516|I0521|I0523,2024-07-15 10:57:58
ORD01524,U0035,I0433|I0440,2024-04-08 10:42:28
ORD01525,U0185,I0250|I0257,2024-03-22 19:56:16
ORD01526,U0186,I0075|I0067|I0074,2024-10-31 15:00:10
ORD01527,U0165,I0245|I0235|I0249,2024-07-14 14:16:27
ORD01528,U0276,I0392|I0383|I0385|I0389,2024-07-23 14:09:45
ORD01529,U0032,I0304|I0308|I0309|I0312,2024-02-21 20:06:15
ORD01530,U0141,I0455|I0462,2024-03-31 03:05:03
ORD01531,U0277,I0380|I0388,2024-02-21 21:53:15
ORD01532,U0286,I0230|I0223|I0232,2024-04-02 16:06:39
ORD01533,U0078,I0114|I0116|I0115|I0119,2024-12-23 19:56:40
ORD01534,U0291,I0208|I0211|I0209|I0214,2024-08-12 15:13:26
ORD01535,U0086,I0140|I0145|I0148,2024-03-30 08:00:11
ORD01536,U0009,I0067|I0073,2024-06-17 12:02:54
ORD01537,U0016,I0517|I0521|I0528,2024-02-17 01:05:05
ORD01538,U0152,I0188|I0195,2024-01-24 21:15:45
ORD01539,U0284,I0287|I0300,2024-08-16 14:03:28
ORD01540,U0248,I0280|I0266|I0277,2024-04-30 12:37:53
ORD01541,U0162,I0096|I0102|I0103,2024-06-26 20:25:33
ORD01542,U0094,I0003|I0008,2024-10-15 16:28:14
ORD01543,U0039,I0333|I0341|I0343,2024-12-14 18:27:26
ORD01544,U0138,I0082|I0086|I0089,2024-12-02 07:05:15
ORD01545,U0116,I0289|I0293|I0295,2024-06-03 17:59:08
ORD01546,U0138,I0637|I0627|I0636,2024-10-22 08:26:34
ORD01547,U0281,I0189|I0196,2024-07-26 18:36:53
ORD01548,U0208,I0159|I0161,2024-07-24 09:27:32
ORD01549,U0286,I0570|I0562|I0569,2024-09-21 18:31:44
ORD01550,U0038,I0368|I0370|I0372,2024-05-20 13:04:15
ORD01551,U0292,I0468|I0475|I0481,2024-02-19 02:05:16
ORD01552,U0068,I0434|I0441|I0452,2024-07-21 16:53:29
ORD01553,U0096,I0379|I0386|I0387,2024-10-22 21:57:21
ORD01554,U0293,I0364|I0378,2024-05-20 12:20:32
ORD01555,U0061,I0480|I0468|I0478,2024-10-17 08:18:45
ORD01556,U0198,I0610|I0615|I0620,2024-09-18 19:41:29
ORD01557,U0283,I0144|I0147,2024-08-17 12:08:46
ORD01558,U0224,I0266|I0275|I0277,2024-05-09 14:04:53
ORD01559,U0231,I0061|I0050|I0055|I0057,2024-02-10 19:22:07
ORD01560,U0151,I0375|I0366|I0373,2024-10-29 14:00:16
ORD01561,U0296,I0142|I0146|I0148,2024-10-02 16:46:15
ORD01562,U0026,I0075|I0066|I0078,2024-04-16 21:29:05
ORD01563,U0088,I0216|I0207|I0209|I0214,2024-03-04 21:39:02
ORD01564,U0168,I0265|I0274|I0278,2024-09-10 21:52:40
ORD01565,U0265,I0174|I0180|I0181,2024-02-04 08:26:40
ORD01566,U0038,I0392|I0381,2024-01-03 13:03:34
ORD01567,U0180,I0570|I0559|I0572,2024-08-11 12:00:55
ORD01568,U0092,I0468|I0475|I0481,2024-05-02 08:05:28
ORD01569,U0023,I0367|I0369|I0374,2024-02-22 08:02:35
ORD01570,U0237,I0076|I0064|I0069|I0073,2024-04-09 21:53:38
ORD01571,U0045,I0526|I0517|I0528,2024-09-28 11:51:04
ORD01572,U0073,I0591|I0578|I0587,2024-08-10 09:54:59
ORD01573,U0212,I0351|I0355|I0358,2024-10-24 07:53:16
ORD01574,U0046,I0637|I0628|I0631|I0635,2024-11-10 15:13:43
ORD01575,U0037,I0033|I0038,2024-05-16 19:42:01
ORD01576,U0207,I0219|I0228,2024-12-12 11:56:17
ORD01577,U0185,I0454|I0459,2024-12-04 21:26:12
ORD01578,U0272,I0061|I0052|I0058,2024-01-16 18:28:24
ORD01579,U0100,I0607|I0597|I0605,2024-07-14 08:19:24
ORD01580,U0091,I0330|I0319|I0325|I0326,2024-07-28 04:21:19
ORD01581,U0028,I0465|I0453|I0459|I0462,2024-06-23 17:22:58
ORD01582,U0041,I0375|I0365,2024-08-07 08:52:00
ORD01583,U0005,I0612|I0616|I0618,2024-01-17 13:44:36
ORD01584,U0159,I0021|I0025,2024-12-11 09:05:04
ORD01585,U0052,I0480|I0468|I0475|I0478,2024-01-08 08:51:35
ORD01586,U0152,I0453|I0463,2024-09-29 08:40:45
ORD01587,U0013,I0397|I0403,2024-05-02 19:59:48
ORD01588,U0138,I0079|I0088,2024-09-15 08:28:55
ORD01589,U0161,I0574|I0580,2024-03-02 20:48:55
ORD01590,U0026,I0081|I0085,2024-12-01 18:11:57
ORD01591,U0178,I0599|I0601,2024-01-13 13:02:27
ORD01592,U0253,I0106|I0096|I0101|I0105,2024-08-01 05:22:40
ORD01593,U0188,I0017|I0031,2024-01-04 23:18:21
ORD01594,U0111,I0313|I0303|I0309|I0312,2024-02-16 00:22:47
ORD01595,U0065,I0036|I0038|I0047,2024-01-26 06:19:23
ORD01596,U0049,I0221|I0226|I0226|I0227,2024-07-30 12:48:02
ORD01597,U0125,I0366|I0372,2024-01-18 12:04:52
ORD01598,U0018,I0061|I0052|I0059,2024-01-06 17:25:05
ORD01599,U0293,I0446|I0432,2024-07-31 12:28:33
ORD01600,U0245,I0251|I0256|I0260,2024-04-13 18:08:28
ORD01601,U0112,I0201|I0190|I0203,2024-11-30 09:00:43
ORD01602,U0202,I0509|I0500|I0507,2024-01-04 09:40:51
ORD01603,U0179,I0002|I0009|I0011,2024-04-09 08:25:25
ORD01604,U0095,I0290|I0293|I0295,2024-08-14 06:11:09
ORD01605,U0294,I0141|I0146|I0149,2024-11-28 07:00:18
ORD01606,U0017,I0577|I0580|I0586,2024-04-04 00:48:14
ORD01607,U0277,I0563|I0573,2024-04-04 01:56:52
ORD01608,U0060,I0082|I0085,2024-11-04 08:59:23
ORD01609,U0004,I0288|I0294|I0301,2024-10-19 20:36:57
ORD01610,U0285,I0555|I0544|I0552,2024-08-18 18:49:00
ORD01611,U0217,I0302|I0307|I0310,2024-06-11 18:56:40
ORD01612,U0092,I0002|I0009|I0016,2024-05-17 14:04:18
ORD01613,U0131,I0468|I0475|I0475|I0476,2024-01-01 21:07:41
ORD01614,U0047,I0350|I0356|I0362,2024-03-11 08:44:48
ORD01615,U0087,I0106|I0095|I0109,2024-12-18 21:50:40
ORD01616,U0064,I0541|I0529|I0543,2024-08-07 07:06:47
ORD01617,U0058,I0526|I0515|I0524,2024-08-01 07:37:27
ORD01618,U0161,I0579|I0586,2024-03-06 18:06:15
ORD01619,U0196,I0570|I0561|I0567,2024-07-04 15:51:31
ORD01620,U0111,I0076|I0068|I0072,2024-07-16 21:30:10
ORD01621,U0089,I0515|I0518,2024-09-12 07:32:25
ORD01622,U0071,I0159|I0165,2024-01-01 05:35:48
ORD01623,U0110,I0626|I0631,2024-02-22 18:09:37
ORD01624,U0031,I0252|I0256|I0259,2024-09-11 09:08:32
ORD01625,U0269,I0112|I0117|I0120,2024-10-02 08:00:52
ORD01626,U0065,I0002|I0006|I0011,2024-12-29 18:09:53
ORD01627,U0113,I0128|I0131|I0134,2024-11-26 21:44:30
ORD01628,U0053,I0235|I0239,2024-12-14 19:08:51
ORD01629,U0258,I0091|I0082|I0089,2024-06-02 08:43:09
ORD01630,U0030,I0353|I0357,2024-12-29 19:29:29
ORD01631,U0236,I0353|I0354,2024-08-25 15:08:49
ORD01632,U0037,I0021|I0025,2024-06-10 18:52:12
ORD01633,U0038,I0487|I0488,2024-11-30 21:37:44
ORD01634,U0272,I0204|I0210|I0212,2024-11-23 22:34:39
ORD01635,U0142,I0076|I0065|I0077,2024-08-08 07:55:54
